result,table,time,co,_field,_measurement,sensor_id,temperature,humidity
,1,2023-04-19 00:22:12+00:00,0.604655763,co,airSensors,TLM0101,72.58375235,35.475587
,1,2023-04-19 00:22:22+00:00,0.624611608,co,airSensors,TLM0101,72.58124543,35.45996417
,1,2023-04-19 00:22:32+00:00,0.609623652,co,airSensors,TLM0101,72.53774762,35.47032279
,1,2023-04-19 00:22:42+00:00,0.627526829,co,airSensors,TLM0101,72.54734942,35.51824439
,1,2023-04-19 00:22:52+00:00,0.63598684,co,airSensors,TLM0101,72.55402791,35.47897031
,1,2023-04-19 00:23:02+00:00,0.651778789,co,airSensors,TLM0101,72.52034532,35.51839562
,1,2023-04-19 00:23:12+00:00,0.65306614,co,airSensors,TLM0101,72.50828221,35.54869706
,1,2023-04-19 00:23:22+00:00,0.667274143,co,airSensors,TLM0101,72.49974828,35.5296512
,1,2023-04-19 00:23:32+00:00,0.68441137,co,airSensors,TLM0101,72.46510849,35.52583293
,1,2023-04-19 00:23:42+00:00,0.66937863,co,airSensors,TLM0101,72.50398279,35.53898465
,1,2023-04-19 00:23:52+00:00,0.657411721,co,airSensors,TLM0101,72.49464823,35.49162777
,1,2023-04-19 00:24:02+00:00,0.64243601,co,airSensors,TLM0101,72.49270937,35.45547693
,1,2023-04-19 00:24:12+00:00,0.640813886,co,airSensors,TLM0101,72.51081273,35.43214783
,1,2023-04-19 00:24:22+00:00,0.636693058,co,airSensors,TLM0101,72.49725364,35.39171798
,1,2023-04-19 00:24:32+00:00,0.623809377,co,airSensors,TLM0101,72.49130724,35.3534931
,1,2023-04-19 00:24:42+00:00,0.625603876,co,airSensors,TLM0101,72.48478206,35.38662938
,1,2023-04-19 00:24:52+00:00,0.629071742,co,airSensors,TLM0101,72.52387827,35.4360992
,1,2023-04-19 00:25:02+00:00,0.627660498,co,airSensors,TLM0101,72.5257792,35.47003861
,1,2023-04-19 00:25:12+00:00,0.616468633,co,airSensors,TLM0101,72.50998424,35.46210332
,1,2023-04-19 00:25:22+00:00,0.60307871,co,airSensors,TLM0101,72.50873211,35.42620835
,1,2023-04-19 00:25:32+00:00,0.601849836,co,airSensors,TLM0101,72.47536743,35.38389999
,1,2023-04-19 00:25:42+00:00,0.58839665,co,airSensors,TLM0101,72.43337196,35.37595445
,1,2023-04-19 00:25:52+00:00,0.575042944,co,airSensors,TLM0101,72.46777969,35.3426785
,1,2023-04-19 00:26:02+00:00,0.55878453,co,airSensors,TLM0101,72.42057542,35.39176175
,1,2023-04-19 00:26:12+00:00,0.568072654,co,airSensors,TLM0101,72.38612811,35.42026369
,1,2023-04-19 00:26:22+00:00,0.570578556,co,airSensors,TLM0101,72.33715679,35.4627682
,1,2023-04-19 00:26:32+00:00,0.58783782,co,airSensors,TLM0101,72.36177042,35.51146651
,1,2023-04-19 00:26:42+00:00,0.590431369,co,airSensors,TLM0101,72.32567942,35.53588625
,1,2023-04-19 00:26:52+00:00,0.578415196,co,airSensors,TLM0101,72.31029353,35.58328097
,1,2023-04-19 00:27:02+00:00,0.5800379,co,airSensors,TLM0101,72.33497064,35.58150219
,1,2023-04-19 00:27:12+00:00,0.587245836,co,airSensors,TLM0101,72.32965749,35.56390581
,1,2023-04-19 00:27:22+00:00,0.599922614,co,airSensors,TLM0101,72.37200807,35.56990146
,1,2023-04-19 00:27:32+00:00,0.581868224,co,airSensors,TLM0101,72.3278222,35.57415356
,1,2023-04-19 00:27:42+00:00,0.571407495,co,airSensors,TLM0101,72.3466099,35.56320486
,1,2023-04-19 00:27:52+00:00,0.554195624,co,airSensors,TLM0101,72.30308696,35.54052577
,1,2023-04-19 00:28:02+00:00,0.555549316,co,airSensors,TLM0101,72.26797085,35.57248084
,1,2023-04-19 00:28:12+00:00,0.563422537,co,airSensors,TLM0101,72.24229789,35.5537256
,1,2023-04-19 00:28:22+00:00,0.557537642,co,airSensors,TLM0101,72.20185234,35.52282904
,1,2023-04-19 00:28:32+00:00,0.575161215,co,airSensors,TLM0101,72.1676142,35.49686127
,1,2023-04-19 00:28:42+00:00,0.564017869,co,airSensors,TLM0101,72.19285453,35.53745125
,1,2023-04-19 00:28:52+00:00,0.579959761,co,airSensors,TLM0101,72.19016753,35.51007605
,1,2023-04-19 00:29:02+00:00,0.568776883,co,airSensors,TLM0101,72.16098853,35.46705301
,1,2023-04-19 00:29:12+00:00,0.563816153,co,airSensors,TLM0101,72.16379113,35.50351846
,1,2023-04-19 00:29:22+00:00,0.560486948,co,airSensors,TLM0101,72.12086593,35.51516394
,1,2023-04-19 00:29:32+00:00,0.566030076,co,airSensors,TLM0101,72.10242025,35.49166691
,1,2023-04-19 00:29:42+00:00,0.552310718,co,airSensors,TLM0101,72.13842682,35.49167928
,1,2023-04-19 00:29:52+00:00,0.551787855,co,airSensors,TLM0101,72.14618222,35.52856256
,1,2023-04-19 00:30:02+00:00,0.551050707,co,airSensors,TLM0101,72.17698873,35.4793537
,1,2023-04-19 00:30:12+00:00,0.562139456,co,airSensors,TLM0101,72.19050339,35.47920079
,1,2023-04-19 00:30:22+00:00,0.547449392,co,airSensors,TLM0101,72.16342833,35.42929538
,1,2023-04-19 00:30:32+00:00,0.533141366,co,airSensors,TLM0101,72.15862353,35.42844441
,1,2023-04-19 00:30:42+00:00,0.544721931,co,airSensors,TLM0101,72.16616228,35.40296742
,1,2023-04-19 00:30:52+00:00,0.532965709,co,airSensors,TLM0101,72.15926547,35.38819999
,1,2023-04-19 00:31:02+00:00,0.539624991,co,airSensors,TLM0101,72.16392755,35.34222097
,1,2023-04-19 00:31:12+00:00,0.539034377,co,airSensors,TLM0101,72.19392219,35.31577287
,1,2023-04-19 00:31:22+00:00,0.529046366,co,airSensors,TLM0101,72.15104602,35.30928108
,1,2023-04-19 00:31:32+00:00,0.547824545,co,airSensors,TLM0101,72.15732534,35.3311944
,1,2023-04-19 00:31:42+00:00,0.548143502,co,airSensors,TLM0101,72.1951791,35.35599905
,1,2023-04-19 00:31:52+00:00,0.536726967,co,airSensors,TLM0101,72.2438163,35.32032509
,1,2023-04-19 00:32:02+00:00,0.52331526,co,airSensors,TLM0101,72.21266803,35.29389793
,1,2023-04-19 00:32:12+00:00,0.537396285,co,airSensors,TLM0101,72.21680963,35.28937293
,1,2023-04-19 00:32:22+00:00,0.551556728,co,airSensors,TLM0101,72.23312711,35.26014834
,1,2023-04-19 00:32:32+00:00,0.561122776,co,airSensors,TLM0101,72.23223249,35.28662505
,1,2023-04-19 00:32:42+00:00,0.553546826,co,airSensors,TLM0101,72.27652241,35.30649
,1,2023-04-19 00:32:52+00:00,0.573518547,co,airSensors,TLM0101,72.32599955,35.26172325
,1,2023-04-19 00:33:02+00:00,0.568070892,co,airSensors,TLM0101,72.28261189,35.22046137
,1,2023-04-19 00:33:12+00:00,0.559814038,co,airSensors,TLM0101,72.25311763,35.2315219
,1,2023-04-19 00:33:22+00:00,0.578444254,co,airSensors,TLM0101,72.26696732,35.25032863
,1,2023-04-19 00:33:32+00:00,0.566761348,co,airSensors,TLM0101,72.26528976,35.22541005
,1,2023-04-19 00:33:42+00:00,0.581698373,co,airSensors,TLM0101,72.22855588,35.22337602
,1,2023-04-19 00:33:52+00:00,0.598238828,co,airSensors,TLM0101,72.20053858,35.2205469
,1,2023-04-19 00:34:02+00:00,0.615074694,co,airSensors,TLM0101,72.1840774,35.23159943
,1,2023-04-19 00:34:12+00:00,0.610658912,co,airSensors,TLM0101,72.22346161,35.19896339
,1,2023-04-19 00:34:22+00:00,0.618963823,co,airSensors,TLM0101,72.21869328,35.19031829
,1,2023-04-19 00:34:32+00:00,0.631806915,co,airSensors,TLM0101,72.17671679,35.20428761
,1,2023-04-19 00:34:42+00:00,0.625496889,co,airSensors,TLM0101,72.17889807,35.24968488
,1,2023-04-19 00:34:52+00:00,0.619603163,co,airSensors,TLM0101,72.16997603,35.22008046
,1,2023-04-19 00:35:02+00:00,0.63940802,co,airSensors,TLM0101,72.1862329,35.2057616
,1,2023-04-19 00:35:12+00:00,0.64932187,co,airSensors,TLM0101,72.20003911,35.16809173
,1,2023-04-19 00:35:22+00:00,0.647118955,co,airSensors,TLM0101,72.21889348,35.12783267
,1,2023-04-19 00:35:32+00:00,0.634132587,co,airSensors,TLM0101,72.24350633,35.16253439
,1,2023-04-19 00:35:42+00:00,0.643555293,co,airSensors,TLM0101,72.2793272,35.11727653
,1,2023-04-19 00:35:52+00:00,0.627888717,co,airSensors,TLM0101,72.32502772,35.13936339
,1,2023-04-19 00:36:02+00:00,0.607989421,co,airSensors,TLM0101,72.32786861,35.17909603
,1,2023-04-19 00:36:12+00:00,0.61141129,co,airSensors,TLM0101,72.31534324,35.22297135
,1,2023-04-19 00:36:22+00:00,0.606621427,co,airSensors,TLM0101,72.35379891,35.19239895
,1,2023-04-19 00:36:32+00:00,0.61800919,co,airSensors,TLM0101,72.32105386,35.23814493
,1,2023-04-19 00:36:42+00:00,0.600778512,co,airSensors,TLM0101,72.32553539,35.2078428
,1,2023-04-19 00:36:52+00:00,0.611835544,co,airSensors,TLM0101,72.3384569,35.16929395
,1,2023-04-19 00:37:02+00:00,0.628749042,co,airSensors,TLM0101,72.32116613,35.15633894
,1,2023-04-19 00:37:12+00:00,0.626059677,co,airSensors,TLM0101,72.30465752,35.11993181
,1,2023-04-19 00:37:22+00:00,0.644068947,co,airSensors,TLM0101,72.30121485,35.08725318
,1,2023-04-19 00:37:32+00:00,0.64369301,co,airSensors,TLM0101,72.28411362,35.09504322
,1,2023-04-19 00:37:42+00:00,0.659791773,co,airSensors,TLM0101,72.25702296,35.14004593
,1,2023-04-19 00:37:52+00:00,0.67258551,co,airSensors,TLM0101,72.27703281,35.16311678
,1,2023-04-19 00:38:02+00:00,0.673508716,co,airSensors,TLM0101,72.270721,35.18133482
,1,2023-04-19 00:38:12+00:00,0.666689835,co,airSensors,TLM0101,72.23508087,35.22119812
,1,2023-04-19 00:38:22+00:00,0.650184827,co,airSensors,TLM0101,72.2101557,35.20118698
,1,2023-04-19 00:38:32+00:00,0.651702572,co,airSensors,TLM0101,72.21680168,35.17203565
,1,2023-04-19 00:38:42+00:00,0.644576155,co,airSensors,TLM0101,72.24646832,35.1731325
,1,2023-04-19 00:38:52+00:00,0.633066526,co,airSensors,TLM0101,72.25150209,35.1987883
,1,2023-04-19 00:39:02+00:00,0.633581205,co,airSensors,TLM0101,72.29113696,35.2341012
,1,2023-04-19 00:39:12+00:00,0.636578269,co,airSensors,TLM0101,72.26882684,35.25190199
,1,2023-04-19 00:39:22+00:00,0.625974815,co,airSensors,TLM0101,72.25800851,35.25617368
,1,2023-04-19 00:39:32+00:00,0.634667304,co,airSensors,TLM0101,72.30572763,35.21334084
,1,2023-04-19 00:39:42+00:00,0.634482248,co,airSensors,TLM0101,72.29742952,35.19792399
,1,2023-04-19 00:39:52+00:00,0.626967625,co,airSensors,TLM0101,72.27476991,35.24403548
,1,2023-04-19 00:40:02+00:00,0.620064153,co,airSensors,TLM0101,72.3038978,35.27791905
,1,2023-04-19 00:40:12+00:00,0.600293774,co,airSensors,TLM0101,72.31779801,35.28813229
,1,2023-04-19 00:40:22+00:00,0.604360181,co,airSensors,TLM0101,72.36532069,35.32937544
,1,2023-04-19 00:40:32+00:00,0.592464567,co,airSensors,TLM0101,72.36107221,35.37534957
,1,2023-04-19 00:40:42+00:00,0.58137388,co,airSensors,TLM0101,72.32601264,35.37896842
,1,2023-04-19 00:40:52+00:00,0.566605264,co,airSensors,TLM0101,72.34588453,35.34055604
,1,2023-04-19 00:41:02+00:00,0.552120293,co,airSensors,TLM0101,72.39215392,35.32985636
,1,2023-04-19 00:41:12+00:00,0.556393513,co,airSensors,TLM0101,72.39528132,35.34687547
,1,2023-04-19 00:41:22+00:00,0.554225482,co,airSensors,TLM0101,72.37338955,35.31954953
,1,2023-04-19 00:41:32+00:00,0.542631129,co,airSensors,TLM0101,72.41647363,35.30349036
,1,2023-04-19 00:41:42+00:00,0.545660086,co,airSensors,TLM0101,72.4232877,35.27710052
,1,2023-04-19 00:41:52+00:00,0.542236059,co,airSensors,TLM0101,72.42507142,35.27496436
,1,2023-04-19 00:42:02+00:00,0.554764527,co,airSensors,TLM0101,72.38505825,35.31884879
,1,2023-04-19 00:42:12+00:00,0.557601728,co,airSensors,TLM0101,72.36076409,35.32294128
,1,2023-04-19 00:42:22+00:00,0.573980242,co,airSensors,TLM0101,72.33521938,35.29852871
,1,2023-04-19 00:42:32+00:00,0.555583472,co,airSensors,TLM0101,72.33921019,35.29534373
,1,2023-04-19 00:42:42+00:00,0.551958986,co,airSensors,TLM0101,72.37450727,35.30414021
,1,2023-04-19 00:42:52+00:00,0.571686741,co,airSensors,TLM0101,72.42384951,35.26875976
,1,2023-04-19 00:43:02+00:00,0.589832466,co,airSensors,TLM0101,72.39963451,35.27026266
,1,2023-04-19 00:43:12+00:00,0.590749329,co,airSensors,TLM0101,72.387813,35.30423787
,1,2023-04-19 00:43:22+00:00,0.585612741,co,airSensors,TLM0101,72.43437786,35.2610238
,1,2023-04-19 00:43:32+00:00,0.581117752,co,airSensors,TLM0101,72.39779668,35.28931187
,1,2023-04-19 00:43:42+00:00,0.578619257,co,airSensors,TLM0101,72.34911619,35.29791224
,1,2023-04-19 00:43:52+00:00,0.559279913,co,airSensors,TLM0101,72.35708156,35.30580613
,1,2023-04-19 00:44:02+00:00,0.55092088,co,airSensors,TLM0101,72.39189149,35.28314022
,1,2023-04-19 00:44:12+00:00,0.558814565,co,airSensors,TLM0101,72.38581007,35.31010525
,1,2023-04-19 00:44:22+00:00,0.56334793,co,airSensors,TLM0101,72.34000157,35.32072355
,1,2023-04-19 00:44:32+00:00,0.574356092,co,airSensors,TLM0101,72.38770895,35.3388398
,1,2023-04-19 00:44:42+00:00,0.59241048,co,airSensors,TLM0101,72.36539809,35.37509743
,1,2023-04-19 00:44:52+00:00,0.599253612,co,airSensors,TLM0101,72.39744587,35.41385748
,1,2023-04-19 00:45:02+00:00,0.603597136,co,airSensors,TLM0101,72.3717594,35.43498941
,1,2023-04-19 00:45:12+00:00,0.613976285,co,airSensors,TLM0101,72.41391944,35.43399627
,1,2023-04-19 00:45:22+00:00,0.596065358,co,airSensors,TLM0101,72.46042384,35.39831398
,1,2023-04-19 00:45:32+00:00,0.597172357,co,airSensors,TLM0101,72.42032933,35.3923202
,1,2023-04-19 00:45:42+00:00,0.593172881,co,airSensors,TLM0101,72.4460003,35.35716275
,1,2023-04-19 00:45:52+00:00,0.591641176,co,airSensors,TLM0101,72.48069156,35.37841434
,1,2023-04-19 00:46:02+00:00,0.597437231,co,airSensors,TLM0101,72.43763556,35.34029351
,1,2023-04-19 00:46:12+00:00,0.605202109,co,airSensors,TLM0101,72.45146811,35.3421868
,1,2023-04-19 00:46:22+00:00,0.623942639,co,airSensors,TLM0101,72.44326578,35.38597453
,1,2023-04-19 00:46:32+00:00,0.639260029,co,airSensors,TLM0101,72.46167945,35.38721645
,1,2023-04-19 00:46:42+00:00,0.621453181,co,airSensors,TLM0101,72.48872498,35.3857905
,1,2023-04-19 00:46:52+00:00,0.620306242,co,airSensors,TLM0101,72.46352939,35.4232837
,1,2023-04-19 00:47:02+00:00,0.621073915,co,airSensors,TLM0101,72.48418604,35.45217777
,1,2023-04-19 00:47:12+00:00,0.623584785,co,airSensors,TLM0101,72.49498263,35.41653943
,1,2023-04-19 00:47:22+00:00,0.627398994,co,airSensors,TLM0101,72.5145611,35.45943489
,1,2023-04-19 00:47:32+00:00,0.639472108,co,airSensors,TLM0101,72.54524569,35.44434054
,1,2023-04-19 00:47:42+00:00,0.628363976,co,airSensors,TLM0101,72.49987952,35.41962672
,1,2023-04-19 00:47:52+00:00,0.633646356,co,airSensors,TLM0101,72.50254941,35.3736014
,1,2023-04-19 00:48:02+00:00,0.645755483,co,airSensors,TLM0101,72.46597348,35.33582156
,1,2023-04-19 00:48:12+00:00,0.646712462,co,airSensors,TLM0101,72.43510426,35.34264147
,1,2023-04-19 00:48:22+00:00,0.630142343,co,airSensors,TLM0101,72.44723856,35.3680983
,1,2023-04-19 00:48:32+00:00,0.624982361,co,airSensors,TLM0101,72.4464864,35.34678146
,1,2023-04-19 00:48:42+00:00,0.608261795,co,airSensors,TLM0101,72.478276,35.35264306
,1,2023-04-19 00:48:52+00:00,0.589821917,co,airSensors,TLM0101,72.47349281,35.32493186
,1,2023-04-19 00:49:02+00:00,0.574966443,co,airSensors,TLM0101,72.44202447,35.27818459
,1,2023-04-19 00:49:12+00:00,0.565429307,co,airSensors,TLM0101,72.45710461,35.23118408
,1,2023-04-19 00:49:22+00:00,0.568429043,co,airSensors,TLM0101,72.43975612,35.24559284
,1,2023-04-19 00:49:32+00:00,0.575569662,co,airSensors,TLM0101,72.39319507,35.19981546
,1,2023-04-19 00:49:42+00:00,0.569278057,co,airSensors,TLM0101,72.39694147,35.21115219
,2,2023-04-18 23:49:42+00:00,0.482009894,co,airSensors,TLM0102,72.04090692,34.87137473
,2,2023-04-18 23:49:52+00:00,0.466745037,co,airSensors,TLM0102,72.05024116,34.85562875
,2,2023-04-18 23:50:02+00:00,0.450367919,co,airSensors,TLM0102,72.0326729,34.88911896
,2,2023-04-18 23:50:12+00:00,0.4407328,co,airSensors,TLM0102,72.00791269,34.90049472
,2,2023-04-18 23:50:22+00:00,0.447445394,co,airSensors,TLM0102,71.97917829,34.90392162
,2,2023-04-18 23:50:32+00:00,0.439383374,co,airSensors,TLM0102,72.02216449,34.90745193
,2,2023-04-18 23:50:42+00:00,0.443833221,co,airSensors,TLM0102,72.0459105,34.93064334
,2,2023-04-18 23:50:52+00:00,0.457531966,co,airSensors,TLM0102,72.04130012,34.9365192
,2,2023-04-18 23:51:02+00:00,0.446598747,co,airSensors,TLM0102,71.99458592,34.98612637
,2,2023-04-18 23:51:12+00:00,0.449632772,co,airSensors,TLM0102,72.02766036,35.02768218
,2,2023-04-18 23:51:22+00:00,0.454043019,co,airSensors,TLM0102,72.0727174,35.07150036
,2,2023-04-18 23:51:32+00:00,0.443732957,co,airSensors,TLM0102,72.05635501,35.042114
,2,2023-04-18 23:51:42+00:00,0.453131234,co,airSensors,TLM0102,72.06776729,35.09030359
,2,2023-04-18 23:51:52+00:00,0.447400547,co,airSensors,TLM0102,72.05146952,35.04363712
,2,2023-04-18 23:52:02+00:00,0.457882744,co,airSensors,TLM0102,72.03595167,35.00374692
,2,2023-04-18 23:52:12+00:00,0.46852267,co,airSensors,TLM0102,72.08431782,35.02875879
,2,2023-04-18 23:52:22+00:00,0.481639604,co,airSensors,TLM0102,72.12929256,35.03704421
,2,2023-04-18 23:52:32+00:00,0.483611781,co,airSensors,TLM0102,72.17334089,35.01431502
,2,2023-04-18 23:52:42+00:00,0.486998089,co,airSensors,TLM0102,72.14958576,34.97523721
,2,2023-04-18 23:52:52+00:00,0.481920088,co,airSensors,TLM0102,72.14549593,34.99825882
,2,2023-04-18 23:53:02+00:00,0.492465431,co,airSensors,TLM0102,72.09552422,35.01562164
,2,2023-04-18 23:53:12+00:00,0.487280155,co,airSensors,TLM0102,72.12397305,35.00830221
,2,2023-04-18 23:53:22+00:00,0.486321624,co,airSensors,TLM0102,72.16453508,35.03063559
,2,2023-04-18 23:53:32+00:00,0.480468504,co,airSensors,TLM0102,72.18296152,34.98898415
,2,2023-04-18 23:53:42+00:00,0.464175664,co,airSensors,TLM0102,72.17840647,35.03293893
,2,2023-04-18 23:53:52+00:00,0.47403062,co,airSensors,TLM0102,72.17305046,35.05239028
,2,2023-04-18 23:54:02+00:00,0.457740741,co,airSensors,TLM0102,72.21416556,35.10229221
,2,2023-04-18 23:54:12+00:00,0.467699815,co,airSensors,TLM0102,72.23082871,35.06895764
,2,2023-04-18 23:54:22+00:00,0.473373551,co,airSensors,TLM0102,72.26003202,35.07868367
,2,2023-04-18 23:54:32+00:00,0.485079847,co,airSensors,TLM0102,72.21177289,35.06030203
,2,2023-04-18 23:54:42+00:00,0.471089256,co,airSensors,TLM0102,72.26070258,35.06442097
,2,2023-04-18 23:54:52+00:00,0.457772992,co,airSensors,TLM0102,72.22007034,35.06013373
,2,2023-04-18 23:55:02+00:00,0.452445298,co,airSensors,TLM0102,72.17273982,35.04787779
,2,2023-04-18 23:55:12+00:00,0.441225394,co,airSensors,TLM0102,72.14534738,35.03352727
,2,2023-04-18 23:55:22+00:00,0.461017142,co,airSensors,TLM0102,72.17941002,35.03588644
,2,2023-04-18 23:55:32+00:00,0.476662587,co,airSensors,TLM0102,72.15574504,34.98664832
,2,2023-04-18 23:55:42+00:00,0.487542284,co,airSensors,TLM0102,72.15021422,35.02733694
,2,2023-04-18 23:55:52+00:00,0.484483307,co,airSensors,TLM0102,72.18850269,35.0679054
,2,2023-04-18 23:56:02+00:00,0.481305558,co,airSensors,TLM0102,72.20117692,35.10407822
,2,2023-04-18 23:56:12+00:00,0.481947505,co,airSensors,TLM0102,72.2165702,35.06262497
,2,2023-04-18 23:56:22+00:00,0.472046542,co,airSensors,TLM0102,72.26614346,35.09361681
,2,2023-04-18 23:56:32+00:00,0.482931323,co,airSensors,TLM0102,72.22534841,35.07343523
,2,2023-04-18 23:56:42+00:00,0.486710628,co,airSensors,TLM0102,72.22863731,35.02619109
,2,2023-04-18 23:56:52+00:00,0.494941666,co,airSensors,TLM0102,72.21442283,35.03434628
,2,2023-04-18 23:57:02+00:00,0.483616809,co,airSensors,TLM0102,72.20045682,34.98870029
,2,2023-04-18 23:57:12+00:00,0.501877045,co,airSensors,TLM0102,72.17870987,34.99790778
,2,2023-04-18 23:57:22+00:00,0.482435428,co,airSensors,TLM0102,72.14360516,34.96399828
,2,2023-04-18 23:57:32+00:00,0.483315911,co,airSensors,TLM0102,72.09869726,34.95829774
,2,2023-04-18 23:57:42+00:00,0.497032904,co,airSensors,TLM0102,72.14869526,34.99762977
,2,2023-04-18 23:57:52+00:00,0.496143433,co,airSensors,TLM0102,72.11922496,35.03006242
,2,2023-04-18 23:58:02+00:00,0.506837403,co,airSensors,TLM0102,72.16881976,35.04915516
,2,2023-04-18 23:58:12+00:00,0.493129898,co,airSensors,TLM0102,72.18977526,35.04937811
,2,2023-04-18 23:58:22+00:00,0.490469216,co,airSensors,TLM0102,72.1905655,35.08071134
,2,2023-04-18 23:58:32+00:00,0.482891947,co,airSensors,TLM0102,72.22796135,35.06374203
,2,2023-04-18 23:58:42+00:00,0.470149255,co,airSensors,TLM0102,72.27421787,35.07392867
,2,2023-04-18 23:58:52+00:00,0.485115903,co,airSensors,TLM0102,72.23880368,35.11802115
,2,2023-04-18 23:59:02+00:00,0.468239987,co,airSensors,TLM0102,72.24753173,35.1576257
,2,2023-04-18 23:59:12+00:00,0.478420717,co,airSensors,TLM0102,72.28503127,35.20311439
,2,2023-04-18 23:59:22+00:00,0.482982601,co,airSensors,TLM0102,72.28907263,35.2439493
,2,2023-04-18 23:59:32+00:00,0.501016747,co,airSensors,TLM0102,72.29179033,35.24017344
,2,2023-04-18 23:59:42+00:00,0.518405737,co,airSensors,TLM0102,72.25666887,35.22368114
,2,2023-04-18 23:59:52+00:00,0.536380103,co,airSensors,TLM0102,72.28329643,35.22811683
,2,2023-04-19 00:00:02+00:00,0.552135639,co,airSensors,TLM0102,72.2653018,35.20035131
,2,2023-04-19 00:00:12+00:00,0.571983913,co,airSensors,TLM0102,72.23889175,35.21714487
,2,2023-04-19 00:00:22+00:00,0.560008891,co,airSensors,TLM0102,72.24094904,35.22051642
,2,2023-04-19 00:00:32+00:00,0.560921299,co,airSensors,TLM0102,72.23233904,35.24729094
,2,2023-04-19 00:00:42+00:00,0.570352619,co,airSensors,TLM0102,72.23008912,35.20591426
,2,2023-04-19 00:00:52+00:00,0.565197987,co,airSensors,TLM0102,72.23163959,35.23545113
,2,2023-04-19 00:01:02+00:00,0.571052842,co,airSensors,TLM0102,72.20231504,35.23128599
,2,2023-04-19 00:01:12+00:00,0.554586702,co,airSensors,TLM0102,72.15474164,35.22522819
,2,2023-04-19 00:01:22+00:00,0.535812733,co,airSensors,TLM0102,72.18874177,35.21843639
,2,2023-04-19 00:01:32+00:00,0.535520309,co,airSensors,TLM0102,72.17373493,35.24399205
,2,2023-04-19 00:01:42+00:00,0.536933574,co,airSensors,TLM0102,72.17552631,35.1995943
,2,2023-04-19 00:01:52+00:00,0.546156976,co,airSensors,TLM0102,72.16196981,35.22263842
,2,2023-04-19 00:02:02+00:00,0.533950379,co,airSensors,TLM0102,72.19478154,35.26530619
,2,2023-04-19 00:02:12+00:00,0.526245703,co,airSensors,TLM0102,72.21174902,35.27104998
,2,2023-04-19 00:02:22+00:00,0.513720096,co,airSensors,TLM0102,72.19770122,35.23456742
,2,2023-04-19 00:02:32+00:00,0.496184134,co,airSensors,TLM0102,72.2443811,35.25785762
,2,2023-04-19 00:02:42+00:00,0.50741947,co,airSensors,TLM0102,72.21708544,35.27336526
,2,2023-04-19 00:02:52+00:00,0.49135495,co,airSensors,TLM0102,72.25215074,35.30474726
,2,2023-04-19 00:03:02+00:00,0.489255186,co,airSensors,TLM0102,72.29011044,35.31390805
,2,2023-04-19 00:03:12+00:00,0.49216904,co,airSensors,TLM0102,72.24488602,35.27493703
,2,2023-04-19 00:03:22+00:00,0.481275692,co,airSensors,TLM0102,72.2897397,35.27884249
,2,2023-04-19 00:03:32+00:00,0.474202496,co,airSensors,TLM0102,72.33016622,35.23620021
,2,2023-04-19 00:03:42+00:00,0.487635536,co,airSensors,TLM0102,72.29712763,35.23406631
,2,2023-04-19 00:03:52+00:00,0.496848298,co,airSensors,TLM0102,72.24848709,35.23272145
,2,2023-04-19 00:04:02+00:00,0.514654103,co,airSensors,TLM0102,72.29625111,35.24703642
,2,2023-04-19 00:04:12+00:00,0.502933102,co,airSensors,TLM0102,72.27629523,35.25933479
,2,2023-04-19 00:04:22+00:00,0.501503115,co,airSensors,TLM0102,72.29754705,35.23417335
,2,2023-04-19 00:04:32+00:00,0.508221484,co,airSensors,TLM0102,72.33056967,35.27761722
,2,2023-04-19 00:04:42+00:00,0.525762586,co,airSensors,TLM0102,72.30269222,35.31214571
,2,2023-04-19 00:04:52+00:00,0.545410748,co,airSensors,TLM0102,72.30357176,35.31533907
,2,2023-04-19 00:05:02+00:00,0.535694839,co,airSensors,TLM0102,72.25792153,35.29732061
,2,2023-04-19 00:05:12+00:00,0.537526131,co,airSensors,TLM0102,72.23594943,35.31508735
,2,2023-04-19 00:05:22+00:00,0.527505709,co,airSensors,TLM0102,72.19801393,35.31809081
,2,2023-04-19 00:05:32+00:00,0.522262563,co,airSensors,TLM0102,72.16876724,35.32255236
,2,2023-04-19 00:05:42+00:00,0.527207504,co,airSensors,TLM0102,72.14831939,35.35773642
,2,2023-04-19 00:05:52+00:00,0.536940601,co,airSensors,TLM0102,72.124625,35.32224516
,2,2023-04-19 00:06:02+00:00,0.519119772,co,airSensors,TLM0102,72.10731186,35.31091211
,2,2023-04-19 00:06:12+00:00,0.523999321,co,airSensors,TLM0102,72.0931612,35.35824737
,2,2023-04-19 00:06:22+00:00,0.530441913,co,airSensors,TLM0102,72.11002537,35.38376341
,2,2023-04-19 00:06:32+00:00,0.530191203,co,airSensors,TLM0102,72.14903911,35.38331604
,2,2023-04-19 00:06:42+00:00,0.545111242,co,airSensors,TLM0102,72.14703299,35.34565405
,2,2023-04-19 00:06:52+00:00,0.540963164,co,airSensors,TLM0102,72.18383951,35.39124739
,2,2023-04-19 00:07:02+00:00,0.526818624,co,airSensors,TLM0102,72.1551276,35.37609931
,2,2023-04-19 00:07:12+00:00,0.532320713,co,airSensors,TLM0102,72.12354355,35.38633416
,2,2023-04-19 00:07:22+00:00,0.514480902,co,airSensors,TLM0102,72.16402269,35.4229611
,2,2023-04-19 00:07:32+00:00,0.519378249,co,airSensors,TLM0102,72.17394229,35.37827546
